Id,Prediction
528788331,1
1490856817,1
374598942,0
21972798,0
2981374839,0
2246243663,0
243975999,0
1031515004,1
226798461,1
2924882814,1
2980588415,0
1455064896,1
1707880939,0
150971310,0
93498250,1
1081998846,0
542747534,1
21819042,0
704097168,0
2313357123,0
1110008670,0
2766726781,0
2462100374,1
347122584,1
1594679335,0
2569644954,0
439069599,1
47885216,1
52916720,0
1390980002,0
187718811,0
423570340,1
15936421,1
1699550029,0
2832542631,0
435366824,0
82728763,1
395774819,0
365872967,0
38054829,1
193617053,1
21081009,1
885664692,0
2938842037,0
54602679,0
1108388792,1
18197437,0
2950736830,0
977170933,1
97754716,0
333065156,1
184298438,1
495233992,0
1684155338,0
11212,0
24619983,1
528952272,1
2449222610,1
35466198,1
944321017,0
175647704,0
236891097,0
1283861466,0
211832366,0
2988583900,1
315960286,0
619555807,0
80751584,1
434669392,0
606022626,0
2437622755,1
2827037668,0
185969638,1
1345268714,0
33381543,0
920136685,1
250346894,0
176565233,1
2503673683,1
141044724,1
1345793016,0
9897812,0
281947132,0
217263105,1
1265904642,1
2988907691,0
9284612,0
366783493,1
1438985222,0
45773313,0
2279865331,0
78457868,1
2460054018,1
2960272398,0
1735580845,0
2986454036,0
61286295,0
386313239,1
364358680,0
33911300,0
21441562,0
40774685,1
598944799,1
381299744,1
424651810,1
125021220,1
2954210341,0
419601585,0
368946216,0
15313967,0
318057524,1
42546471,0
301789705,0
2689029338,0
62598201,1
1385507899,0
259632191,1
481321857,1
363977096,0
26684482,1
160406710,1
1281633350,1
2966826056,0
250293321,0
438840394,0
870624332,1
376908877,1
385264719,0
2324835409,0
2922932664,0
2398006355,0
237120597,1
485698646,0
346926169,1
821898331,1
2991041628,0
427830365,1
362851423,0
91368544,1
575667511,0
2246618210,0
33959011,1
2888805479,0
1483357321,0
2985208937,0
258518127,1
404753988,0
1438189416,0
2160157405,0
1292796385,0
626207862,1
2974428280,0
8008212,1
224111738,1
15445115,0
1465461884,0
33369213,0
1265937536,1
2938645633,0
290613054,0
2553406237,0
2402397318,0
440380552,0
624733322,1
1112386699,1
20458636,1
852139202,0
790277264,1
2657365137,0
712977554,0
2908400787,0
2177654147,0
76786837,1
1485810840,0
2815644008,0
2508958877,1
338722113,0
618716080,1
402205859,1
237481126,1
23644017,0
362851496,0
20360362,0
2912246983,0
243477676,1
82062509,1
533392770,0
2193599666,1
2678402227,1
30667294,0
146169033,0
271789240,1
1677559668,0
229682362,0
30846142,0
20950208,1
249944456,0
458861763,1
294333636,0
2467203690,0
29043910,0
208645319,1
47726112,0
2958699721,0
29994187,1
176172237,1
2894113998,0
51391696,1
154283992,0
893496536,0
618540249,0
497200347,0
346792071,0
1689740780,0
849685728,1
748825825,0
33075750,0
346729702,1
26422503,1
166800616,1
571672444,0
2903243379,0
631195125,0
29449426,1
362261742,0
572721021,0
610315504,1
959622385,0
413117683,0
593767669,0
2800332024,1
406400249,1
90156284,1
377138430,0
141044991,0
276644411,0
2759535874,0
80686339,1
305115159,0
69250310,0
2983839617,1
2227678472,1
1533914377,0
16428298,1
2198639483,0
350906317,0
2553752845,1
61376553,0
16854288,0
2289020178,0
2766318868,0
247180565,1
410463511,1
1143581977,0
2792271130,0
309341469,1
128003358,1
261074207,1
2322466380,0
1641541700,0
17849563,0
394571044,1
1721904422,0
233549096,1
922221452,0
2204609834,1
2203856172,0
192967218,1
590146814,0
2503224626,0
1599941869,0
398044470,1
633046921,0
470556776,0
636628282,0
98688223,0
2161913148,0
19705149,1
38760408,0
1002941761,0
855691867,0
71216453,1
21867846,1
25046343,1
2227481930,0
43298123,1
2347876534,0
2474819059,0
96007785,0
295808337,0
419114322,1
1333611204,1
2785724302,1
2873635385,0
92712280,0
2728697060,0
242920796,0
2737186157,0
2457709921,0
2987597452,0
998092134,1
466005353,0
764095850,0
2431200620,0
762429895,0
2987896176,0
16625009,0
1499311478,1
541012543,0
2754096511,1
2472816000,0
963160734,0
2989164438,1
749284742,1
2984440385,0
105051118,0
223672868,0
427116439,0
432811404,1
2991620450,0
235548046,1
961162639,1
385691024,0
184003985,1
21966229,1
21212566,1
1005366679,0
1797763652,0
478162330,0
111723379,0
980200860,1
926173082,0
102903198,1
378614341,0
635088291,0
1113173414,0
597630828,0
436874665,1
315436459,0
14253878,0
30256559,0
585824852,0
380480945,1
138090538,0
1008053684,1
131706336,0
2288860670,0
1661349306,1
253930939,1
391458236,0
365768128,0
370748868,0
1054125511,1
28847561,1
295218634,0
34348279,0
56838050,0
2596580816,0
268248172,0
1669672404,0
764980694,0
258944472,1
438840794,0
1668656604,0
493366749,1
1849208286,1
30590885,0
23834080,1
56176099,1
2922229220,0
794013157,0
198634215,0
86007036,0
781561322,0
942747115,0
46935533,0
607702111,0
359542257,1
147009010,1
566472181,0
456125053,0
15937016,1
755790420,0
303377915,1
1471720957,1
2235069013,0
1030893056,0
505032194,0
542092803,0
75476484,0
208940549,0
2719788552,1
383354796,0
799092234,0
248197719,0
2424453728,0
136916494,1
27653993,0
1380560400,0
1265332824,1
95600845,0
14757396,0
2988050350,0
275623446,1
2194338393,0
1921363483,0
335916573,0
630828577,0
36285987,1
1194592177,0
1356836395,1
74415102,0
504006578,0
2953423055,0
43785480,1
146648626,1
2632173491,0
159067700,0
523710005,1
801648182,1
543731255,1
2892377656,0
281506497,1
2569449019,1
2988282689,0
352857663,1
173977152,0
52342337,1
1660704416,0
345681476,1
2732687652,0
2617388617,0
5877322,0
18230859,1
756231758,1
2988547341,0
2790960721,1
226438738,1
19476051,0
616640084,1
80747790,0
23590627,0
90582618,1
20557404,0
2416914013,1
359771742,0
2311204447,1
184081680,0
264515170,1
2199553979,0
404533862,1
18099814,1
2699730193,0
2705337960,0
2457316969,1
1698672235,0
456339053,0
376942190,0
156413551,0
479964784,1
387941873,0
461149063,0
968869344,0
990228086,0
406428985,0
289189498,1
224505467,1
336866940,1
17346174,1
160341269,0
163720833,1
1072967298,0
395619971,1
1326034567,1
2990714504,0
501198473,0
363470103,0
380710540,1
16395917,0
774418062,0
1594470031,1
2437820048,0
20688529,1
2988027539,0
37793428,1
92319381,1
1604660886,1
18263703,1
2988551832,0
565096092,0
2410339610,1
1159016096,0
108998305,1
303389453,0
24358563,1
19383232,0
706653861,0
2770185896,0
125349546,0
2991402667,0
813543086,0
274968239,1
256356016,1
93105842,0
1332391603,0
2892930334,0
1054125752,1
719909492,1
606940859,0
2880220863,0
619359937,1
288042690,0
358270923,0
2596794998,1
372563147,0
424292041,0
17575629,0
814362318,0
2987699920,0
476897199,0
1539321554,0
853192405,1
574845911,0
376778456,1
1961995993,0
355938011,0
2980327132,0
2316333690,1
21016287,1
377080768,0
2988125925,0
413070006,0
2263680400,0
331886312,1
385020540,0
108965610,1
2502962923,1
1490923244,0
300297967,1
598322930,0
2231713834,0
546254581,1
102149878,1
116928247,1
237864916,0
771501818,0
2244886312,0
613637418,0
315338495,1
1625042689,0
492809987,1
16205782,1
1254928134,0
811233428,1
1852026632,0
722951468,0
515059466,0
341769618,0
20721424,1
2458791698,0
461784106,0
2699505428,0
2478845719,0
364654361,0
2491263128,0
20045103,0
2989076254,0
2815962911,0
2951655201,0
388761563,1
310554407,0
65399465,0
246624042,0
362000173,0
1890201390,0
58732337,0
1410019123,0
14102324,1
2766141589,0
393719606,1
424390456,0
334933817,1
2725228346,1
1213968187,0
430092938,0
2152017728,1
1855729477,1
1733611406,0
540716872,0
2467901258,0
2986848077,0
423800657,0
200126291,1
444018516,1
387919701,1
30879574,0
1253519191,1
245903195,1
465317724,1
717795168,0
717346412,0
66039652,0
50900837,0
538980198,1
1447321212,0
46280552,1
556271591,1
41267052,1
2217489042,0
28151560,0
2165550961,1
71774066,1
62369653,1
56297449,0
2602250104,1
374288250,0
2987863931,0
867480600,0
1709518717,0
486013744,0
627109956,0
14724993,0
374888288,0
289714052,1
2854989701,0
2987470727,0
593244041,1
50398612,1
83522199,0
1622323086,1
1529710573,0
30715792,1
2502729818,0
2183540629,1
281341748,0
2991435674,0
1023750043,1
1562725830,0
481374110,1
587083680,0
1716465570,1
381809307,0
564080549,0
488114161,0
2837458856,1
217427882,1
253996973,1
47165360,1
2496769969,1
66432946,1
27406261,0
1049210808,1
24031161,0
27471802,1
192096180,0
112308160,1
247967681,0
232992706,0
2563485635,0
1934733252,1
2109381,1
1511092897,1
17543112,1
623140172,1
328282058,0
431310839,0
166053880,1
1406644178,1
574938446,0
14495702,1
164212695,0
1671376856,0
2565681114,0
59977691,0
2615095261,0
2595958750,0
18100191,0
30610971,0
246919137,1
2467278818,0
276082659,0
462204900,0
449327078,1
72342332,0
1959735272,0
553332713,0
257798123,1
2159161324,0
2845875538,0
2379067375,0
2986676560,0
1052154224,0
391557107,1
2220707222,0
2991206390,0
2306098362,0
402141176,1
257830906,1
346384015,0
395096426,0
86159359,1
1352806400,0
39127040,0
30814210,1
326911708,0
2745675782,0
2978033676,0
374157325,1
1547218958,0
95268879,1
2901585936,0
17898840,1
415215634,0
517124117,0
156545046,0
524791831,0
1382363161,1
1097576474,0
41824284,0
925872158,1
252293151,1
29125317,0
2725326884,1
631615526,0
2988355624,0
1532426437,1
2988148743,0
2528489519,0
2597793841,1
297202355,0
78838923,0
1043804214,0
39864329,0
2988355641,0
613691450,1
377680565,0
364163136,1
554676292,0
108867653,1
67645510,1
2987296780,0
1052029002,1
2943070283,1
2972987468,0
282247392,1
1065431118,1
2424156241,0
141209686,1
612151384,0
20782436,0
1936404570,1
1355133019,0
275198044,1
2988650589,0
474984544,1
466864144,0
169652322,0
1908993578,0
450048102,0
2407739496,1
27144297,0
2724507754,0
2903317863,0
30879855,0
22917232,1
564965493,1
158576758,0
163917945,1
1413230714,1
129413243,0
2224332138,0
249278590,1
602695825,0
17772676,0
17903749,1
1850650759,1
77639816,1
2585229260,0
2787913866,0
556249227,0
1445343372,0
467120270,1
1881611629,0
2516365457,0
207827090,0
448868500,0
23998613,1
1687203992,1
1666625689,0
2988635015,0
2183606427,0
2941530269,0
146616478,1
2927123384,0
1014149280,0
357817712,0
25899171,1
27477178,0
2987049383,0
365244586,1
2495050439,0
242135212,0
7314802,0
143274160,0
2562470066,1
505322867,0
835989684,0
766199838,0
153662153,1
2151657656,0
229263391,0
554873020,0
2153590974,1
1318864928,1
298102978,1
2761994435,1
625619140,0
2150309238,0
404944407,0
791775265,0
56013003,1
2987826088,0
106260118,0
2429399247,1
382420389,0
2152349413,0
830058709,1
514535638,1
2548773079,0
2984882393,0
191049947,0
175321308,0
2863706333,0
2335191262,0
1226256608,0
28406480,1
2258284770,0
44576995,1
1034268901,1
606056679,1
300429544,1
24424681,0
46073895,1
116601068,0
1849864429,1
256056701,0
602353905,1
2560176370,0
238268661,1
108988457,1
431927544,0
319926521,1
44588415,0
8499452,1
2279158013,0
10662142,0
2498065109,0
230076673,1
1276752132,1
20721925,1
2344333574,0
29973889,0
633188617,1
2885693707,0
230830348,0
93925646,0
211529999,0
819867920,1
212753795,0
446017812,0
2814298158,0
167403444,0
17838368,1
26937392,0
292172066,0
61436635,1
70201636,1
459805636,0
12514012,1
1885057322,0
331952427,0
113357102,1
754331953,1
1699688754,0
1711645964,0
159331038,1
35925877,0
20132153,1
25145659,1
1042821438,1
1001992512,1
311374145,1
57520451,1
300560708,1
2311008581,0
35959110,1
1087320391,0
2990092617,0
245608778,0
273690957,0
869773646,1
225980751,1
318128122,0
195572050,0
742437204,1
7855502,1
2751902039,0
24538785,0
222867802,0
2982087279,0
558517171,0
434534572,0
2902487781,0
159035745,1
45248522,0
132690279,1
824815976,0
37269865,1
274149738,1
70889835,1
67580270,0
539570549,1
202060152,1
23485844,0
2865115517,0
727757184,1
198586754,1
496366315,0
1859858820,1
1434778789,0
531575174,0
14594441,1
2598748190,0
191181195,0
353907084,1
377106829,0
1271181710,0
2828779296,0
1699847576,0
2973905300,0
472986006,1
573059479,0
458338712,0
1005534588,0
72429980,1
422261150,1
531771809,1
512307618,0
41529763,1
814363045,1
2375201191,0
14168488,1
255570345,0
59945387,1
147583730,1
874084080,0
308687280,0
295023025,0
471708082,0
47755699,0
1027748276,1
348635873,0
71545272,1
2766549433,0
2190671000,0
1498689979,1
1491218876,0
707604925,0
1104949694,1
2264598336,0
2913055169,0
419017155,1
46397457,0
2881761734,0
15577546,1
140521931,0
504246733,1
631654477,0
547860945,0
2897031634,0
983761116,0
46805461,0
2639278550,0
1884680953,0
2796690852,0
88027610,1
615887325,1
2545431006,0
2388931039,1
2990966864,0
232305123,1
16396772,0
35500517,1
346763751,0
2343973352,1
137600423,0
127676908,0
137572845,1
908997102,0
2423173615,0
2868518312,0
449229298,1
9777652,1
971101826,0
1026830839,1
25899512,0
957493753,1
715567614,1
611103231,0
2988552705,0
327332354,1
16626179,0
2729554437,0
214970887,1
2435527176,0
807416329,0
99463690,1
446018059,0
18428428,1
297153038,1
280801807,1
636662288,0
189870609,1
509096468,1
362426902,1
30093847,1
338145816,0
1431417372,0
88093213,0
2251384754,0
109031968,0
541372961,0
2987537158,0
1556296230,1
1110651433,0
22032940,1
21940317,0
98561116,0
2755736113,0
2303210035,0
18723382,1
612905527,0
1199092280,0
287781433,1
356430395,0
15053372,1
85635646,1
569220533,1
5780032,0
2889331265,1
2988388930,0
1253159491,0
334082628,0
2215129669,1
320582215,0
2579706440,0
302428749,1
716812878,0
223130381,0
374021560,0
925938258,1
129058915,0
391131732,0
378352398,0
463942231,1
63260772,0
1688449628,0
365048414,1
2987791581,0
116896354,1
283762107,1
570972776,0
2703864422,1
15649417,0
117355115,0
123368210,0
1287631470,0
20671889,1
22327921,1
1492267634,0
32289396,1
2213622391,0
458404472,1
106352948,0
2959094394,0
85766779,1
268677759,1
823243392,0
1866609283,0
54342276,1
1494069895,1
597570184,0
9406572,1
1645687434,0
2979836555,0
2531570318,0
2238236781,0
288109200,1
597013137,0
827863698,1
25244308,1
267727641,0
366326424,1
2258645658,0
250950300,1
1117696670,1
443249435,0
80196261,1
612758349,1
1250833064,0
284177066,0
2949919407,0
216609458,0
2541957812,0
891630366,0
2991352076,0
2976985783,0
2305869618,0
2505388730,1
260485819,0
435073726,0
170701503,0
1905745304,0
2227385028,0
1491798134,0
2310550214,1
1324888777,1
1156166346,0
555190391,0
1454682829,0
170275534,0
1087877839,1
1530999505,1
16036563,0
1660498644,0
16539086,0
2543530711,0
240901583,0
834515678,1
120533730,1
12695732,0
2988192484,0
376795942,1
2669845969,0
554349288,1
1689268970,0
196260587,1
211464941,1
373568238,0
1895019247,1
2558243568,0
380678898,0
988416126,0
2233976872,0
1069252525,0
825449940,0
2988296319,0
2506699516,1
1093825520,0
2363200502,0
2420912901,0
15020806,1
911880967,1
1886958344,0
509615575,0
375425154,0
1127035662,1
1408971535,0
526988048,0
2934158098,0
87143187,1
46035758,0
371766041,1
60502812,1
265002458,0
703181598,1
134689570,1
1137193765,1
24621863,1
808039214,0
72359389,0
453686065,0
1214148878,1
971289398,0
60475529,1
731001656,0
261436219,0
1287126931,0
2753835837,0
2196386622,0
2459926586,0
845651424,0
1863168836,1
2595757537,0
188035912,1
1587295051,1
2949613709,0
16298833,1
237744978,0
1150006099,1
111162197,1
464499545,1
404670607,0
141434341,0
352072544,0
284406627,1
138304448,0
252359525,0
2645275495,0
15807336,1
527073002,0
316865255,1
841844882,0
21508975,1
2411508593,1
792966002,0
480523124,0
164934517,0
1481175960,0
549368696,0
483177337,1
440906620,0
2912301949,1
17707903,1
1512387457,0
2328474498,1
335098757,0
239350662,1
54342535,0
279425928,0
58241929,1
2866590604,0
382874512,0
2988782481,0
17281939,0
66090188,0
64238486,0
299359613,0
2988088815,0
475313052,0
338473885,1
227521438,0
2991436705,0
422261666,1
1032205219,1
83702694,1
2988028839,0
503339045,0
27538346,0
1049085806,0
21476269,1
54539183,1
334967728,0
198554547,1
24916916,1
27707550,0
233223094,1
594719672,0
2349708217,0
424719290,0
2290267068,0
1353429949,1
515945406,0
338506687,0
484299615,0
2350822219,0
2810590148,0
161193462,0
2325984198,1
115443873,0
323007435,1
1663611853,0
2918200270,0
360133583,1
2206315472,1
401683410,1
1683862484,0
16888791,1
1529164760,0
171979737,0
921658374,0
1924740061,0
2975183839,1
2451816920,0
1668819512,1
635778025,1
25577639,0
341292012,0
368620525,1
2150642672,0
114308082,0
2990945107,0
2596411010,0
251439128,0
2957278277,0
563262467,0
36975620,1
1406514181,1
323466247,0
2323007660,0
611890186,0
25206274,0
351144109,1
1167733777,1
2355246100,1
9013422,0
45233174,1
28455769,0
474395672,1
72430617,1
2540094443,0
1317434202,0
156840990,0
133471749,1
36811808,0
431027035,0
13579302,1
2528118961,0
373666856,0
2859480107,0
2884098676,0
406139949,1
51970970,0
769864752,1
501724209,1
2959291443,0
451867486,0
67776370,0
2703832129,1
99628098,1
2408002627,0
1465136196,0
2275161158,0
189051975,1
2225747016,0
50552332,0
100545610,0
326666423,0
48149584,1
331232337,1
2792895331,0
1153119318,0
260196537,0
140391512,1
272708699,1
221394012,1
122664029,0
281687136,0
345191522,1
2973643876,0
2265330789,1
172400145,0
2987439208,0
762936188,0
272610415,1
566277232,1
2734830705,1
312358002,0
2269787251,1
15971444,1
121975925,0
2707928185,1
2181056703,0
1654633596,0
351384703,1
2937795712,0
